time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-09-30T23:53:26.660Z,33.0441667,-115.5946667,4.48,1.55,ml,20,62,0.01223,0.16,ci,ci39641240,2020-09-30T23:57:15.239Z,"3km ENE of Westmorland, CA",earthquake,0.33,0.54,0.241,21,automatic,ci,ci
2020-09-30T23:53:37.900Z,33.0455,-115.5816667,2.96,1.78,ml,20,52,0.1415,0.25,ci,ci39641248,2020-09-30T23:57:35.241Z,"4km ENE of Westmorland, CA",earthquake,0.42,1,0.162,29,automatic,ci,ci
2020-09-30T23:53:50.860Z,33.0565,-115.5896667,3.34,2.4,ml,63,47,0.01932,0.25,ci,ci39641256,2020-10-15T00:06:10.040Z,"4km NE of Westmorland, CA",earthquake,0.15,0.24,0.142,29,reviewed,ci,ci
2020-09-30T23:55:56.770Z,33.0518333,-115.5968333,5.06,1.48,ml,16,89,0.01845,0.18,ci,ci39641264,2020-10-01T00:20:12.470Z,"3km NE of Westmorland, CA",earthquake,0.4,0.47,0.263,7,reviewed,ci,ci
2020-09-30T23:56:04.450Z,33.0495,-115.5876667,3.14,1.57,ml,21,60,0.01221,0.25,ci,ci39641272,2020-10-01T07:58:38.109Z,"3km ENE of Westmorland, CA",earthquake,0.38,0.41,0.121,26,automatic,ci,ci
2020-09-30T23:57:07.490Z,33.0495,-115.5895,5.25,2.66,ml,72,47,0.0129,0.27,ci,ci39641280,2020-10-15T00:10:49.040Z,"3km ENE of Westmorland, CA",earthquake,0.16,0.39,0.091,31,reviewed,ci,ci
2020-09-30T23:58:02.300Z,33.0493333,-115.5846667,9.57,3.69,mw,92,47,0.01128,0.27,ci,ci39641288,2020-10-15T00:24:40.929Z,"4km ENE of Westmorland, CA",earthquake,0.14,0.44,,4,reviewed,ci,ci
2020-09-30T23:59:54.040Z,33.0478333,-115.5735,2.69,2.25,ml,16,126,0.01188,0.21,ci,ci39641296,2020-10-01T00:03:44.756Z,"5km ENE of Westmorland, CA",earthquake,0.56,0.37,0.116,16,automatic,ci,ci
2020-10-01T00:02:21.070Z,33.0916667,-115.5846667,2.51,2.43,ml,32,101,0.05331,0.3,ci,ci39641304,2020-10-01T00:12:57.110Z,"7km NNE of Westmorland, CA",earthquake,0.5,1.15,0.21,25,automatic,ci,ci
2020-10-01T00:03:02.640Z,33.0293333,-115.5916667,4.73,2.33,ml,10,212,0.0121,0.18,ci,ci39641320,2020-10-01T00:07:42.635Z,"3km ESE of Westmorland, CA",earthquake,1.16,0.63,0.21,32,automatic,ci,ci
2020-10-01T00:03:32.350Z,33.0448333,-115.5815,3.69,2.15,ml,21,54,0.006564,0.27,ci,ci39641312,2020-10-01T00:07:22.633Z,"4km ENE of Westmorland, CA",earthquake,0.53,0.57,0.23,7,automatic,ci,ci
2020-10-01T00:03:50.910Z,33.0463333,-115.5861667,2.44,2.03,ml,23,78,0.008809,0.26,ci,ci39641328,2020-10-01T00:08:02.636Z,"3km ENE of Westmorland, CA",earthquake,0.34,0.35,0.087,29,automatic,ci,ci
2020-10-01T00:05:46.920Z,33.0385,-115.5871667,3.96,1.71,ml,37,50,0.004422,0.24,ci,ci39641344,2020-10-01T19:23:16.356Z,"3km E of Westmorland, CA",earthquake,0.22,0.29,0.131,50,reviewed,ci,ci
2020-10-01T00:06:50.170Z,33.0358333,-115.5883333,3.47,2.49,ml,31,65,0.005913,0.24,ci,ci39641352,2020-10-17T23:14:21.040Z,"3km E of Westmorland, CA",earthquake,0.38,0.5,0.214,25,automatic,ci,ci
2020-10-01T00:08:21.780Z,33.0373333,-115.5831667,3.04,2.02,ml,26,48,0.001403,0.26,ci,ci39641368,2020-10-01T00:12:17.963Z,"4km E of Westmorland, CA",earthquake,0.4,0.48,0.203,29,automatic,ci,ci
2020-10-01T00:08:48.240Z,33.0396667,-115.5921667,3.51,2.18,ml,14,89,0.008729,0.2,ci,ci39641376,2020-10-01T00:12:19.725Z,"3km E of Westmorland, CA",earthquake,0.63,0.31,0.03,3,automatic,ci,ci
2020-10-01T00:09:18.790Z,33.0336667,-115.5813333,3.69,1.75,ml,23,81,0.004606,0.24,ci,ci39641384,2020-10-01T00:13:08.668Z,"4km E of Westmorland, CA",earthquake,0.39,0.47,0.114,28,automatic,ci,ci
2020-10-01T00:10:26.330Z,33.0463333,-115.5853333,3.02,1.84,ml,27,48,0.008549,0.22,ci,ci39641392,2020-10-01T00:14:18.674Z,"4km ENE of Westmorland, CA",earthquake,0.34,0.46,0.166,28,automatic,ci,ci
2020-10-01T00:13:02.860Z,33.0501667,-115.5883333,3.27,2.31,ml,29,47,0.01304,0.21,ci,ci39641408,2020-10-01T00:16:54.683Z,"3km ENE of Westmorland, CA",earthquake,0.31,0.43,0.167,25,automatic,ci,ci
2020-10-01T00:13:44.100Z,33.0555,-115.5886667,1.91,2.16,ml,16,84,0.01811,0.3,ci,ci39641416,2020-10-01T00:17:44.685Z,"4km ENE of Westmorland, CA",earthquake,0.5,0.72,0.307,9,automatic,ci,ci
2020-10-01T00:14:22.590Z,33.0561667,-115.5943333,2.88,1.55,ml,15,68,0.02068,0.27,ci,ci39641424,2020-10-01T00:18:18.687Z,"3km NE of Westmorland, CA",earthquake,0.51,0.67,0.224,7,automatic,ci,ci
2020-10-01T00:14:34.210Z,33.0593333,-115.5898333,2.31,1.88,ml,20,46,0.02204,0.25,ci,ci39641432,2020-10-01T00:18:24.858Z,"4km NE of Westmorland, CA",earthquake,0.42,0.57,0.129,27,automatic,ci,ci
2020-10-01T00:14:56.400Z,33.0496667,-115.6096667,2.06,2.27,ml,15,113,0.02594,0.25,ci,ci39641440,2020-10-01T00:31:01.759Z,"2km NE of Westmorland, CA",earthquake,0.49,31.61,0.273,4,reviewed,ci,ci
2020-10-01T00:15:55.630Z,33.033165,-115.5838318,3.9,1.47,ml,17,100,0.005331,0.17,ci,ci39641448,2020-10-01T00:18:08.686Z,"4km E of Westmorland, CA",earthquake,0.39,0.38,0.195,8,automatic,ci,ci
2020-10-01T00:15:58.840Z,33.057,-115.5865,5.6,2.09,ml,19,100,0.01908,0.33,ci,ci39641456,2020-10-01T00:19:58.699Z,"4km NE of Westmorland, CA",earthquake,0.72,1.3,0.218,27,automatic,ci,ci
2020-10-01T00:18:08.650Z,33.077,-115.6,3.95,1.27,ml,12,114,0.04151,0.21,ci,ci39641464,2020-10-01T00:22:01.516Z,"5km NNE of Westmorland, CA",earthquake,0.54,0.59,0.151,21,automatic,ci,ci
2020-10-01T00:18:44.250Z,33.0505,-115.5825,4.25,1.72,ml,19,85,0.01222,0.25,ci,ci39641472,2020-10-01T00:22:39.718Z,"4km ENE of Westmorland, CA",earthquake,0.57,0.72,0.203,28,automatic,ci,ci
2020-10-01T00:20:32.290Z,33.0513333,-115.5963333,1.31,1.33,ml,8,124,0.0178,0.2,ci,ci39641480,2020-10-01T00:24:06.723Z,"3km ENE of Westmorland, CA",earthquake,0.61,0.83,0.364,13,automatic,ci,ci
2020-10-01T00:22:00.340Z,33.0383333,-115.585,4.2,2.26,ml,30,64,0.002597,0.26,ci,ci39641488,2020-10-01T00:33:29.400Z,"3km E of Westmorland, CA",earthquake,0.42,0.72,0.189,25,automatic,ci,ci
2020-10-01T00:23:29.340Z,33.0338333,-115.5816667,3.02,1.46,ml,17,65,0.004419,0.26,ci,ci39641496,2020-10-01T00:27:25.743Z,"4km E of Westmorland, CA",earthquake,0.5,0.29,0.174,21,automatic,ci,ci
2020-10-01T00:25:09.740Z,33.0485,-115.5846667,2.78,1.4,ml,16,103,0.01047,0.28,ci,ci39641504,2020-10-01T00:28:57.436Z,"4km ENE of Westmorland, CA",earthquake,0.53,0.38,0.225,24,automatic,ci,ci
2020-10-01T00:27:42.930Z,33.0476667,-115.5918333,2.83,1.69,ml,25,63,0.01255,0.24,ci,ci39641512,2020-10-01T00:31:36.761Z,"3km ENE of Westmorland, CA",earthquake,0.36,0.6,0.176,28,automatic,ci,ci
2020-10-01T00:28:11.240Z,33.0435,-115.5888333,5.61,2.59,ml,76,46,0.007818,0.24,ci,ci39641520,2020-10-16T05:13:02.040Z,"3km ENE of Westmorland, CA",earthquake,0.14,0.33,0.192,32,reviewed,ci,ci
2020-10-01T00:31:27.340Z,33.056,-115.5898333,11.54,4.93,mw,111,47,0.0189,0.31,ci,ci39641528,2020-10-22T13:22:26.023Z,"4km NE of Westmorland, CA",earthquake,0.17,0.36,,7,reviewed,ci,ci
2020-10-01T00:33:48.650Z,33.0468333,-115.59,5.93,3.9,ml,52,47,0.01092,0.28,ci,ci39641544,2020-10-16T21:20:25.636Z,"3km ENE of Westmorland, CA",earthquake,0.23,0.61,0.236,13,reviewed,ci,ci
2020-10-01T00:34:00.750Z,33.0283333,-115.5998333,1.71,3.7,ml,21,59,0.01802,0.33,ci,ci37456501,2020-10-07T19:47:08.282Z,"2km ESE of Westmorland, CA",earthquake,0.35,0.54,0.312,3,reviewed,ci,ci
2020-10-01T00:35:43.950Z,33.0446667,-115.5826667,4.67,2.97,ml,19,62,0.006421,0.22,ci,ci39641552,2020-10-16T21:34:33.040Z,"4km ENE of Westmorland, CA",earthquake,0.34,0.62,0.193,9,reviewed,ci,ci
2020-10-01T00:36:15.970Z,33.0313333,-115.5778333,3.88,2.94,ml,22,66,0.00771,0.2,ci,ci39641560,2020-10-16T21:43:31.040Z,"4km E of Westmorland, CA",earthquake,0.3,0.32,0.244,9,reviewed,ci,ci
2020-10-01T00:36:30.510Z,33.0328333,-115.5868333,3.77,3.46,ml,33,47,0.006811,0.23,ci,ci39641568,2020-10-16T21:52:28.492Z,"3km E of Westmorland, CA",earthquake,0.23,0.33,0.179,8,reviewed,ci,ci
2020-10-01T00:36:51.710Z,33.0483333,-115.5811667,5.98,3.02,ml,24,67,0.01007,0.2,ci,ci39641576,2020-10-16T21:59:21.040Z,"4km ENE of Westmorland, CA",earthquake,0.35,0.54,0.22,10,reviewed,ci,ci
2020-10-01T00:38:37.000Z,33.0583333,-115.5891667,3.15,2.72,ml,29,110,0.02093,0.24,ci,ci39641584,2020-10-16T22:10:15.040Z,"4km NE of Westmorland, CA",earthquake,0.44,0.34,0.2,8,reviewed,ci,ci
