time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-08-11T06:34:21.890Z,33.2423333,-115.6891667,2.98,2.26,ml,81,39,0.08126,0.23,ci,ci39340431,2020-08-11T22:12:23.875Z,"13km SSE of Bombay Beach, CA",earthquake,0.15,0.33,0.145,23,reviewed,ci,ci
2020-08-11T09:59:25.710Z,33.2475,-115.6693333,2.91,1.28,ml,45,75,0.07522,0.18,ci,ci39340519,2020-10-29T22:06:55.790Z,"13km SSE of Bombay Beach, CA",earthquake,0.25,0.4,0.2,20,reviewed,ci,ci
2020-08-11T10:41:58.510Z,33.257,-115.6735,2.41,1.33,ml,52,50,0.08221,0.19,ci,ci39340575,2020-10-29T22:49:54.160Z,"12km SSE of Bombay Beach, CA",earthquake,0.16,0.33,0.206,18,reviewed,ci,ci
2020-08-11T11:19:57.690Z,33.2271667,-115.7018333,3.16,3.55,mw,85,39,0.07965,0.26,ci,ci39340599,2020-10-21T22:04:09.040Z,"14km SSE of Bombay Beach, CA",earthquake,0.17,0.37,,4,reviewed,ci,ci
2020-08-11T11:20:30.600Z,33.2291667,-115.7051667,2.94,2.73,ml,22,59,0.08309,0.16,ci,ci37452165,2020-08-11T14:40:08.815Z,"14km S of Bombay Beach, CA",earthquake,0.32,0.51,0.149,4,reviewed,ci,ci
2020-08-11T12:26:10.380Z,33.2208333,-115.7046667,3.45,1.38,ml,42,93,0.07843,0.18,ci,ci39340663,2020-11-03T19:48:18.157Z,"15km S of Bombay Beach, CA",earthquake,0.2,0.54,0.188,21,reviewed,ci,ci
2020-08-11T12:31:13.190Z,33.2281667,-115.6965,6.22,0.87,ml,18,110,0.07655,0.18,ci,ci39340671,2020-08-14T18:12:25.910Z,"14km SSE of Bombay Beach, CA",earthquake,0.56,1.93,0.092,4,reviewed,ci,ci
2020-08-11T12:42:12.200Z,33.2206667,-115.7063333,3,2.21,ml,73,39,0.07958,0.22,ci,ci39340679,2020-08-11T23:05:00.020Z,"15km S of Bombay Beach, CA",earthquake,0.16,0.33,0.107,23,reviewed,ci,ci
2020-08-11T14:06:17.130Z,33.2275,-115.6901667,3.09,1.61,ml,52,65,0.0719,0.17,ci,ci39340735,2020-11-03T21:15:18.369Z,"14km SSE of Bombay Beach, CA",earthquake,0.13,0.3,0.114,23,reviewed,ci,ci
2020-08-11T14:16:25.950Z,33.2321667,-115.6866667,3.2,1.49,ml,52,67,0.07266,0.18,ci,ci39340743,2020-11-03T21:33:46.625Z,"14km SSE of Bombay Beach, CA",earthquake,0.14,0.3,0.152,23,reviewed,ci,ci
2020-08-11T14:25:51.970Z,33.2275,-115.6941667,3.11,2.03,ml,66,65,0.07457,0.21,ci,ci39340759,2020-08-11T23:37:04.060Z,"14km SSE of Bombay Beach, CA",earthquake,0.17,0.4,0.095,21,reviewed,ci,ci
2020-08-11T14:49:14.010Z,33.2411667,-115.687,3.19,1.01,ml,22,69,0.07917,0.21,ci,ci39340767,2020-08-13T23:33:10.532Z,"13km SSE of Bombay Beach, CA",earthquake,0.32,0.59,0.187,11,reviewed,ci,ci
2020-08-11T21:07:38.910Z,33.2373333,-115.686,5.56,1.51,ml,30,63,0.07583,0.18,ci,ci39341287,2020-08-11T21:36:43.553Z,"13km SSE of Bombay Beach, CA",earthquake,0.21,0.59,0.136,38,reviewed,ci,ci
2020-08-11T22:12:06.620Z,33.246,-115.6661667,3.43,1.94,ml,35,42,0.07257,0.16,ci,ci39341383,2020-08-11T22:47:51.840Z,"13km SSE of Bombay Beach, CA",earthquake,0.17,0.28,0.144,68,reviewed,ci,ci
2020-08-12T05:21:57.570Z,33.2283333,-115.6901667,5.42,1.53,ml,50,74,0.07242,0.14,ci,ci37460029,2020-11-05T00:01:23.127Z,"14km SSE of Bombay Beach, CA",earthquake,0.15,0.43,0.118,9,reviewed,ci,ci
2020-08-12T05:22:00.820Z,33.2186667,-115.6798333,8.53,1.61,ml,59,63,0.05968,0.24,ci,ci39341695,2020-11-05T15:25:09.232Z,"15km W of Niland, CA",earthquake,0.21,0.67,0.14,17,reviewed,ci,ci
2020-08-12T05:23:45.770Z,33.2266667,-115.6983333,3.2,2.16,ml,58,47,0.07694,0.23,ci,ci39341703,2020-08-12T20:38:27.360Z,"14km SSE of Bombay Beach, CA",earthquake,0.16,0.32,0.141,70,reviewed,ci,ci
2020-08-12T11:25:02.490Z,33.2328333,-115.6988333,3.47,1.55,ml,47,49,0.0809,0.24,ci,ci39341919,2020-08-12T17:49:29.615Z,"13km SSE of Bombay Beach, CA",earthquake,0.24,0.55,0.145,48,reviewed,ci,ci
2020-08-12T19:31:30.460Z,33.2601667,-115.6845,2.04,1.71,ml,35,63,0.09043,0.28,ci,ci39342359,2020-08-12T19:42:35.340Z,"11km SSE of Bombay Beach, CA",earthquake,0.38,0.76,0.186,28,automatic,ci,ci
2020-08-12T21:05:45.150Z,33.2406667,-115.6843333,3.07,2.12,ml,38,53,0.07729,0.18,ci,ci39342423,2020-08-12T21:09:36.116Z,"13km SSE of Bombay Beach, CA",earthquake,0.26,0.49,0.142,26,automatic,ci,ci
2020-08-13T00:39:26.180Z,33.2611667,-115.6866667,3.52,1.73,ml,47,52,0.09201,0.18,ci,ci39342623,2020-08-13T23:20:20.860Z,"11km SSE of Bombay Beach, CA",earthquake,0.17,0.38,0.168,23,reviewed,ci,ci
2020-08-13T00:40:32.410Z,33.2635,-115.6823333,5.46,1.6,ml,33,54,0.08801,0.17,ci,ci39342631,2020-08-13T23:26:25.920Z,"11km SSE of Bombay Beach, CA",earthquake,0.19,0.51,0.235,22,reviewed,ci,ci
2020-08-13T00:51:49.520Z,33.2616667,-115.6796667,6.42,1.52,ml,36,53,0.08616,0.18,ci,ci39342647,2020-08-13T23:33:16.620Z,"11km SSE of Bombay Beach, CA",earthquake,0.2,0.94,0.203,24,reviewed,ci,ci
2020-08-13T01:15:54.780Z,33.2563333,-115.6731667,3.57,0.89,ml,11,63,0.08212,0.13,ci,ci39342663,2020-08-13T14:27:19.064Z,"12km SSE of Bombay Beach, CA",earthquake,0.23,0.37,0.093,4,reviewed,ci,ci
2020-08-13T01:24:34.390Z,33.259,-115.683,5.55,1.21,ml,31,52,0.08945,0.15,ci,ci39342671,2020-08-13T23:40:27.118Z,"11km SSE of Bombay Beach, CA",earthquake,0.19,0.54,0.163,20,reviewed,ci,ci
2020-08-13T03:28:32.280Z,33.2405,-115.6875,3.25,2.03,ml,62,44,0.07897,0.19,ci,ci39342735,2020-08-13T23:57:43.250Z,"13km SSE of Bombay Beach, CA",earthquake,0.17,0.34,0.172,26,reviewed,ci,ci
2020-08-13T15:18:01.750Z,33.2405,-115.67,7.82,1.18,ml,28,54,0.06967,0.21,ci,ci39343199,2020-08-13T17:23:50.311Z,"14km SSE of Bombay Beach, CA",earthquake,0.25,0.67,0.092,23,reviewed,ci,ci
2020-08-13T19:29:19.980Z,33.2636667,-115.6835,3.16,1.79,ml,31,65,0.08894,0.25,ci,ci39343519,2020-08-13T19:39:54.790Z,"11km SSE of Bombay Beach, CA",earthquake,0.35,0.58,0.167,27,automatic,ci,ci
2020-08-14T09:13:02.100Z,33.2288333,-115.6796667,10.1,1.1,ml,32,48,0.0661,0.22,ci,ci39344135,2020-08-14T20:48:55.833Z,"14km SSE of Bombay Beach, CA",earthquake,0.28,0.72,0.124,9,reviewed,ci,ci
2020-08-16T06:25:09.660Z,33.257,-115.688,2.56,1.55,ml,26,61,0.09185,0.22,ci,ci39346431,2020-08-16T16:28:40.997Z,"11km SSE of Bombay Beach, CA",earthquake,0.41,0.82,0.185,27,reviewed,ci,ci
2020-08-17T18:14:58.920Z,33.271,-115.6873333,4.04,1.57,ml,41,59,0.09003,0.17,ci,ci39348007,2020-08-18T21:53:21.090Z,"10km SSE of Bombay Beach, CA",earthquake,0.17,0.76,0.228,21,reviewed,ci,ci
2020-08-17T21:04:40.730Z,33.2448333,-115.7191667,13.62,1.35,ml,7,130,0.1081,0.17,ci,ci37452949,2020-08-18T23:33:21.378Z,"12km S of Bombay Beach, CA",earthquake,0.68,1.35,0.112,2,reviewed,ci,ci
2020-08-17T21:17:38.800Z,33.268,-115.6866667,3.56,1.89,ml,39,57,0.09094,0.18,ci,ci39348327,2020-08-18T22:44:14.593Z,"10km SSE of Bombay Beach, CA",earthquake,0.18,0.35,0.171,70,reviewed,ci,ci
2020-08-18T12:56:38.940Z,33.2688333,-115.6856667,3.37,1.87,ml,35,69,0.09258,0.22,ci,ci39349143,2020-08-20T16:03:42.993Z,"10km SSE of Bombay Beach, CA",earthquake,0.24,0.35,0.127,43,reviewed,ci,ci
2020-08-18T18:48:22.650Z,33.2703333,-115.674,5.46,1.43,ml,21,58,0.08014,0.22,ci,ci39583144,2020-08-18T22:50:33.016Z,"10km SSE of Bombay Beach, CA",earthquake,0.31,0.64,0.129,37,reviewed,ci,ci
2020-08-19T07:49:37.520Z,33.2613333,-115.6905,3.49,1.73,ml,57,53,0.09513,0.2,ci,ci39584016,2020-08-20T23:52:52.460Z,"11km SSE of Bombay Beach, CA",earthquake,0.16,0.3,0.147,27,reviewed,ci,ci
2020-08-19T17:23:14.490Z,33.2105,-115.6923333,3.97,2.1,ml,54,34,0.06455,0.2,ci,ci39584624,2020-08-20T22:29:16.116Z,"16km SSE of Bombay Beach, CA",earthquake,0.18,0.43,0.171,79,reviewed,ci,ci
2020-08-20T07:54:49.510Z,33.3368333,-115.7371667,3.16,1.24,ml,38,60,0.01608,0.16,ci,ci39585456,2020-08-26T17:23:00.020Z,"2km SSW of Bombay Beach, CA",earthquake,0.17,0.24,0.159,32,reviewed,ci,ci
2020-08-20T22:02:23.870Z,33.253,-115.7955,5.1,2.05,ml,55,40,0.1122,0.23,ci,ci39586568,2020-08-20T22:17:26.620Z,"12km SSW of Bombay Beach, CA",earthquake,0.21,0.85,0.153,80,reviewed,ci,ci
2020-08-21T21:30:28.330Z,33.2458333,-115.6718333,3.49,1.37,ml,17,57,0.07494,0.21,ci,ci39355143,2020-08-21T21:34:08.092Z,"13km SSE of Bombay Beach, CA",earthquake,0.38,0.72,0.152,28,automatic,ci,ci
2020-08-26T06:59:34.820Z,33.2526667,-115.6755,2.83,0.86,ml,8,139,0.08233,0.26,ci,ci37453813,2020-08-31T15:34:06.307Z,"12km SSE of Bombay Beach, CA",earthquake,1,0.82,,1,reviewed,ci,ci
2020-08-26T07:00:39.790Z,33.1975,-115.6281667,4.16,0.66,ml,6,225,0.01508,0.26,ci,ci37453821,2020-08-31T15:56:27.411Z,"11km WSW of Niland, CA",earthquake,1.96,0.91,,1,reviewed,ci,ci
2020-08-30T03:31:36.810Z,33.2911667,-115.6778333,3.64,1.04,ml,21,82,0.08379,0.19,ci,ci37453877,2020-08-30T22:10:31.719Z,"8km SE of Bombay Beach, CA",earthquake,0.25,0.51,0.189,10,reviewed,ci,ci
2020-08-30T03:31:52.500Z,33.2936667,-115.6761667,4.28,0.82,ml,9,83,0.08282,0.21,ci,ci37453853,2020-08-30T22:06:14.803Z,"8km SE of Bombay Beach, CA",earthquake,0.4,1.32,0.011,1,reviewed,ci,ci
2020-08-30T03:32:14.270Z,33.2913333,-115.6763333,5.1,1.37,ml,24,71,0.08258,0.18,ci,ci37453845,2020-08-30T06:58:12.001Z,"8km SE of Bombay Beach, CA",earthquake,0.27,0.78,0.146,17,reviewed,ci,ci
2020-08-30T03:49:30.260Z,33.2888333,-115.6831667,2.5,1.63,ml,32,69,0.08792,0.18,ci,ci39365015,2020-08-31T18:24:58.213Z,"8km SE of Bombay Beach, CA",earthquake,0.21,0.47,0.193,25,reviewed,ci,ci
2020-08-30T03:51:44.960Z,33.2453333,-115.6716667,4.74,1.45,ml,5,278,0.07445,0.17,ci,ci37453941,2020-08-31T18:44:49.293Z,"13km SSE of Bombay Beach, CA",earthquake,2.51,3.63,0.026,2,reviewed,ci,ci
2020-08-30T03:51:58.890Z,33.2871667,-115.6825,3.2,1.46,ml,36,78,0.08719,0.2,ci,ci39365023,2020-08-31T18:33:21.623Z,"8km SE of Bombay Beach, CA",earthquake,0.23,0.45,0.159,22,reviewed,ci,ci
2020-08-30T03:52:22.990Z,33.2513333,-115.645,4.05,1.36,ml,5,259,0.06182,0.16,ci,ci37453933,2020-08-31T18:40:22.262Z,"12km W of Niland, CA",earthquake,2.9,0.73,0.031,2,reviewed,ci,ci
2020-08-30T03:52:31.580Z,33.2898333,-115.675,4.52,1.18,ml,15,82,0.08126,0.21,ci,ci37453925,2020-08-31T18:37:33.646Z,"9km SE of Bombay Beach, CA",earthquake,0.49,1.63,0.01,1,reviewed,ci,ci
